waveform	[0]		[1]	
t0	01.01.2002  01:18:45,244402		01.01.2002  01:18:45,244403	
delta t	2,000000E-6		2,000000E-6	

time[0]	Y[0]	time[1]	Y[1]
01.01.2002  01:18:45,244402	-4,368331E-1	01.01.2002  01:18:45,244403	-2,033800E-2
01.01.2002  01:18:45,244404	-4,299017E-1	01.01.2002  01:18:45,244405	-2,117587E-2
01.01.2002  01:18:45,244406	-4,229703E-1	01.01.2002  01:18:45,244407	-2,196539E-2
01.01.2002  01:18:45,244408	-4,086240E-1	01.01.2002  01:18:45,244409	-2,270658E-2
01.01.2002  01:18:45,244410	-3,971792E-1	01.01.2002  01:18:45,244411	-2,349611E-2
01.01.2002  01:18:45,244412	-3,844448E-1	01.01.2002  01:18:45,244413	-2,422119E-2
01.01.2002  01:18:45,244414	-3,715492E-1	01.01.2002  01:18:45,244415	-2,491404E-2
01.01.2002  01:18:45,244416	-3,578477E-1	01.01.2002  01:18:45,244417	-2,562300E-2
01.01.2002  01:18:45,244418	-3,431790E-1	01.01.2002  01:18:45,244419	-2,628363E-2
01.01.2002  01:18:45,244420	-3,306058E-1	01.01.2002  01:18:45,244421	-2,687980E-2
01.01.2002  01:18:45,244422	-3,131967E-1	01.01.2002  01:18:45,244423	-2,749209E-2
01.01.2002  01:18:45,244424	-2,967549E-1	01.01.2002  01:18:45,244425	-2,803992E-2
01.01.2002  01:18:45,244426	-2,811190E-1	01.01.2002  01:18:45,244427	-2,850720E-2
01.01.2002  01:18:45,244428	-2,641935E-1	01.01.2002  01:18:45,244429	-2,900669E-2
01.01.2002  01:18:45,244430	-2,454950E-1	01.01.2002  01:18:45,244431	-2,950619E-2
01.01.2002  01:18:45,244432	-2,269576E-1	01.01.2002  01:18:45,244433	-2,981233E-2
01.01.2002  01:18:45,244434	-2,097097E-1	01.01.2002  01:18:45,244435	-3,019904E-2
01.01.2002  01:18:45,244436	-1,924619E-1	01.01.2002  01:18:45,244437	-3,055352E-2
