waveform	[0]		[1]	
t0	01.01.2002  01:01:23,763833		01.01.2002  01:01:23,763835	
delta t	4,000000E-6		4,000000E-6	

time[0]	Y[0]	time[1]	Y[1]
01.01.2002  01:01:23,763833	4,445543E-1	01.01.2002  01:01:23,763835	2,472986E-1
01.01.2002  01:01:23,763837	4,424586E-1	01.01.2002  01:01:23,763839	2,480401E-1
01.01.2002  01:01:23,763841	4,423941E-1	01.01.2002  01:01:23,763843	2,488139E-1
01.01.2002  01:01:23,763845	4,400404E-1	01.01.2002  01:01:23,763847	2,495877E-1
01.01.2002  01:01:23,763849	4,411367E-1	01.01.2002  01:01:23,763851	2,503293E-1
01.01.2002  01:01:23,763853	4,381059E-1	01.01.2002  01:01:23,763855	2,511353E-1
01.01.2002  01:01:23,763857	4,383961E-1	01.01.2002  01:01:23,763859	2,519414E-1
01.01.2002  01:01:23,763861	4,374288E-1	01.01.2002  01:01:23,763863	2,526507E-1
01.01.2002  01:01:23,763865	4,361714E-1	01.01.2002  01:01:23,763867	2,534245E-1
01.01.2002  01:01:23,763869	4,353009E-1	01.01.2002  01:01:23,763871	2,541661E-1
01.01.2002  01:01:23,763873	4,368807E-1	01.01.2002  01:01:23,763875	2,549076E-1
01.01.2002  01:01:23,763877	4,341402E-1	01.01.2002  01:01:23,763879	2,555525E-1
01.01.2002  01:01:23,763881	4,314963E-1	01.01.2002  01:01:23,763883	2,562618E-1
01.01.2002  01:01:23,763885	4,317543E-1	01.01.2002  01:01:23,763887	2,570033E-1
01.01.2002  01:01:23,763889	4,313673E-1	01.01.2002  01:01:23,763891	2,577127E-1
01.01.2002  01:01:23,763893	4,308515E-1	01.01.2002  01:01:23,763895	2,583575E-1
01.01.2002  01:01:23,763897	4,290782E-1	01.01.2002  01:01:23,763899	2,590023E-1
01.01.2002  01:01:23,763901	4,268857E-1	01.01.2002  01:01:23,763903	2,597439E-1
01.01.2002  01:01:23,763905	4,258862E-1	01.01.2002  01:01:23,763907	2,603565E-1
01.01.2002  01:01:23,763909	4,274338E-1	01.01.2002  01:01:23,763911	2,611625E-1
01.01.2002  01:01:23,763913	4,245320E-1	01.01.2002  01:01:23,763915	2,617106E-1
01.01.2002  01:01:23,763917	4,241774E-1	01.01.2002  01:01:23,763919	2,624200E-1
01.01.2002  01:01:23,763921	4,224041E-1	01.01.2002  01:01:23,763923	2,631293E-1
01.01.2002  01:01:23,763925	4,208565E-1	01.01.2002  01:01:23,763927	2,637096E-1
01.01.2002  01:01:23,763929	4,215335E-1	01.01.2002  01:01:23,763931	2,643545E-1
01.01.2002  01:01:23,763933	4,191154E-1	01.01.2002  01:01:23,763935	2,649348E-1
01.01.2002  01:01:23,763937	4,177935E-1	01.01.2002  01:01:23,763939	2,655152E-1
01.01.2002  01:01:23,763941	4,169552E-1	01.01.2002  01:01:23,763943	2,661922E-1
01.01.2002  01:01:23,763945	4,178580E-1	01.01.2002  01:01:23,763947	2,667403E-1
01.01.2002  01:01:23,763949	4,145693E-1	01.01.2002  01:01:23,763951	2,673852E-1
01.01.2002  01:01:23,763953	4,133118E-1	01.01.2002  01:01:23,763955	2,679333E-1
01.01.2002  01:01:23,763957	4,117965E-1	01.01.2002  01:01:23,763959	2,685781E-1
01.01.2002  01:01:23,763961	4,105068E-1	01.01.2002  01:01:23,763963	2,690940E-1
01.01.2002  01:01:23,763965	4,104745E-1	01.01.2002  01:01:23,763967	2,697066E-1
01.01.2002  01:01:23,763969	4,104745E-1	01.01.2002  01:01:23,763971	2,703192E-1
01.01.2002  01:01:23,763973	4,095718E-1	01.01.2002  01:01:23,763975	2,707383E-1
01.01.2002  01:01:23,763977	4,063798E-1	01.01.2002  01:01:23,763979	2,713187E-1
01.01.2002  01:01:23,763981	4,048644E-1	01.01.2002  01:01:23,763983	2,718668E-1
01.01.2002  01:01:23,763985	4,039617E-1	01.01.2002  01:01:23,763987	2,723827E-1
01.01.2002  01:01:23,763989	4,035748E-1	01.01.2002  01:01:23,763991	2,728340E-1
01.01.2002  01:01:23,763993	3,996412E-1	01.01.2002  01:01:23,763995	2,734466E-1
01.01.2002  01:01:23,763997	4,006085E-1	01.01.2002  01:01:23,763999	2,738335E-1
01.01.2002  01:01:23,764001	3,961914E-1	01.01.2002  01:01:23,764003	2,744139E-1
01.01.2002  01:01:23,764005	3,968362E-1	01.01.2002  01:01:23,764007	2,749942E-1
01.01.2002  01:01:23,764009	3,967072E-1	01.01.2002  01:01:23,764011	2,753811E-1
01.01.2002  01:01:23,764013	3,957400E-1	01.01.2002  01:01:23,764015	2,759293E-1
01.01.2002  01:01:23,764017	3,943536E-1	01.01.2002  01:01:23,764019	2,762839E-1
01.01.2002  01:01:23,764021	3,900331E-1	01.01.2002  01:01:23,764023	2,768965E-1
01.01.2002  01:01:23,764025	3,914195E-1	01.01.2002  01:01:23,764027	2,772512E-1
01.01.2002  01:01:23,764029	3,901621E-1	01.01.2002  01:01:23,764031	2,777670E-1
01.01.2002  01:01:23,764033	3,876795E-1	01.01.2002  01:01:23,764035	2,781217E-1
01.01.2002  01:01:23,764037	3,865510E-1	01.01.2002  01:01:23,764039	2,786376E-1
01.01.2002  01:01:23,764041	3,846165E-1	01.01.2002  01:01:23,764043	2,791212E-1
01.01.2002  01:01:23,764045	3,830689E-1	01.01.2002  01:01:23,764047	2,795081E-1
01.01.2002  01:01:23,764049	3,844553E-1	01.01.2002  01:01:23,764051	2,798950E-1
01.01.2002  01:01:23,764053	3,809087E-1	01.01.2002  01:01:23,764055	2,802819E-1
01.01.2002  01:01:23,764057	3,795545E-1	01.01.2002  01:01:23,764059	2,806688E-1
01.01.2002  01:01:23,764061	3,780391E-1	01.01.2002  01:01:23,764063	2,811202E-1
01.01.2002  01:01:23,764065	3,771041E-1	01.01.2002  01:01:23,764067	2,814748E-1
01.01.2002  01:01:23,764069	3,769752E-1	01.01.2002  01:01:23,764071	2,818617E-1
01.01.2002  01:01:23,764073	3,735898E-1	01.01.2002  01:01:23,764075	2,822164E-1
01.01.2002  01:01:23,764077	3,731061E-1	01.01.2002  01:01:23,764079	2,826033E-1
01.01.2002  01:01:23,764081	3,712361E-1	01.01.2002  01:01:23,764083	2,828935E-1
01.01.2002  01:01:23,764085	3,696240E-1	01.01.2002  01:01:23,764087	2,832159E-1
01.01.2002  01:01:23,764089	3,693983E-1	01.01.2002  01:01:23,764091	2,836673E-1
01.01.2002  01:01:23,764093	3,678507E-1	01.01.2002  01:01:23,764095	2,839575E-1
01.01.2002  01:01:23,764097	3,653036E-1	01.01.2002  01:01:23,764099	2,842799E-1
01.01.2002  01:01:23,764101	3,629822E-1	01.01.2002  01:01:23,764103	2,845700E-1
01.01.2002  01:01:23,764105	3,622729E-1	01.01.2002  01:01:23,764107	2,848602E-1
01.01.2002  01:01:23,764109	3,587907E-1	01.01.2002  01:01:23,764111	2,851826E-1
01.01.2002  01:01:23,764113	3,594678E-1	01.01.2002  01:01:23,764115	2,854728E-1
01.01.2002  01:01:23,764117	3,559857E-1	01.01.2002  01:01:23,764119	2,857630E-1
01.01.2002  01:01:23,764121	3,559535E-1	01.01.2002  01:01:23,764123	2,860532E-1
01.01.2002  01:01:23,764125	3,535031E-1	01.01.2002  01:01:23,764127	2,863111E-1
01.01.2002  01:01:23,764129	3,518265E-1	01.01.2002  01:01:23,764131	2,865690E-1
01.01.2002  01:01:23,764133	3,507948E-1	01.01.2002  01:01:23,764135	2,867625E-1
01.01.2002  01:01:23,764137	3,475706E-1	01.01.2002  01:01:23,764139	2,870204E-1
01.01.2002  01:01:23,764141	3,474738E-1	01.01.2002  01:01:23,764143	2,873106E-1
01.01.2002  01:01:23,764145	3,446366E-1	01.01.2002  01:01:23,764147	2,875685E-1
01.01.2002  01:01:23,764149	3,453781E-1	01.01.2002  01:01:23,764151	2,878265E-1
01.01.2002  01:01:23,764153	3,424441E-1	01.01.2002  01:01:23,764155	2,879554E-1
01.01.2002  01:01:23,764157	3,406386E-1	01.01.2002  01:01:23,764159	2,882134E-1
01.01.2002  01:01:23,764161	3,398970E-1	01.01.2002  01:01:23,764163	2,883746E-1
01.01.2002  01:01:23,764165	3,377690E-1	01.01.2002  01:01:23,764167	2,885680E-1
01.01.2002  01:01:23,764169	3,354154E-1	01.01.2002  01:01:23,764171	2,887937E-1
01.01.2002  01:01:23,764173	3,353831E-1	01.01.2002  01:01:23,764175	2,889549E-1
01.01.2002  01:01:23,764177	3,337066E-1	01.01.2002  01:01:23,764179	2,891484E-1
01.01.2002  01:01:23,764181	3,295151E-1	01.01.2002  01:01:23,764183	2,892773E-1
01.01.2002  01:01:23,764185	3,289670E-1	01.01.2002  01:01:23,764187	2,894386E-1
01.01.2002  01:01:23,764189	3,258718E-1	01.01.2002  01:01:23,764191	2,896320E-1
01.01.2002  01:01:23,764193	3,257106E-1	01.01.2002  01:01:23,764195	2,898255E-1
01.01.2002  01:01:23,764197	3,251625E-1	01.01.2002  01:01:23,764199	2,898577E-1
01.01.2002  01:01:23,764201	3,203262E-1	01.01.2002  01:01:23,764203	2,899867E-1
01.01.2002  01:01:23,764205	3,189076E-1	01.01.2002  01:01:23,764207	2,901801E-1
01.01.2002  01:01:23,764209	3,189076E-1	01.01.2002  01:01:23,764211	2,902124E-1
01.01.2002  01:01:23,764213	3,171665E-1	01.01.2002  01:01:23,764215	2,903091E-1
01.01.2002  01:01:23,764217	3,146516E-1	01.01.2002  01:01:23,764219	2,904381E-1
01.01.2002  01:01:23,764221	3,116532E-1	01.01.2002  01:01:23,764223	2,904703E-1
01.01.2002  01:01:23,764225	3,099443E-1	01.01.2002  01:01:23,764227	2,905993E-1
01.01.2002  01:01:23,764229	3,082033E-1	01.01.2002  01:01:23,764231	2,906315E-1
01.01.2002  01:01:23,764233	3,075584E-1	01.01.2002  01:01:23,764235	2,907605E-1
01.01.2002  01:01:23,764237	3,047534E-1	01.01.2002  01:01:23,764239	2,908250E-1
01.01.2002  01:01:23,764241	3,052048E-1	01.01.2002  01:01:23,764243	2,908894E-1
01.01.2002  01:01:23,764245	3,043665E-1	01.01.2002  01:01:23,764247	2,908894E-1
01.01.2002  01:01:23,764249	3,005297E-1	01.01.2002  01:01:23,764251	2,909862E-1
01.01.2002  01:01:23,764253	2,982083E-1	01.01.2002  01:01:23,764255	2,909217E-1
01.01.2002  01:01:23,764257	2,969186E-1	01.01.2002  01:01:23,764259	2,909862E-1
01.01.2002  01:01:23,764261	2,964350E-1	01.01.2002  01:01:23,764263	2,909217E-1
01.01.2002  01:01:23,764265	2,911474E-1	01.01.2002  01:01:23,764267	2,909862E-1
01.01.2002  01:01:23,764269	2,902446E-1	01.01.2002  01:01:23,764271	2,909539E-1
01.01.2002  01:01:23,764273	2,897287E-1	01.01.2002  01:01:23,764275	2,909217E-1
01.01.2002  01:01:23,764277	2,869882E-1	01.01.2002  01:01:23,764279	2,909539E-1
01.01.2002  01:01:23,764281	2,859242E-1	01.01.2002  01:01:23,764283	2,909539E-1
01.01.2002  01:01:23,764285	2,819262E-1	01.01.2002  01:01:23,764287	2,908250E-1
01.01.2002  01:01:23,764289	2,801529E-1	01.01.2002  01:01:23,764291	2,908250E-1
01.01.2002  01:01:23,764293	2,808945E-1	01.01.2002  01:01:23,764295	2,908250E-1
01.01.2002  01:01:23,764297	2,779605E-1	01.01.2002  01:01:23,764299	2,907605E-1
01.01.2002  01:01:23,764301	2,743494E-1	01.01.2002  01:01:23,764303	2,906315E-1
01.01.2002  01:01:23,764305	2,724149E-1	01.01.2002  01:01:23,764307	2,905670E-1
01.01.2002  01:01:23,764309	2,725439E-1	01.01.2002  01:01:23,764311	2,905348E-1
01.01.2002  01:01:23,764313	2,684814E-1	01.01.2002  01:01:23,764315	2,904381E-1
01.01.2002  01:01:23,764317	2,674819E-1	01.01.2002  01:01:23,764319	2,903091E-1
01.01.2002  01:01:23,764321	2,658698E-1	01.01.2002  01:01:23,764323	2,902124E-1
01.01.2002  01:01:23,764325	2,642577E-1	01.01.2002  01:01:23,764327	2,901801E-1
01.01.2002  01:01:23,764329	2,606467E-1	01.01.2002  01:01:23,764331	2,900189E-1
01.01.2002  01:01:23,764333	2,600341E-1	01.01.2002  01:01:23,764335	2,898577E-1
01.01.2002  01:01:23,764337	2,582608E-1	01.01.2002  01:01:23,764339	2,897932E-1
01.01.2002  01:01:23,764341	2,547142E-1	01.01.2002  01:01:23,764343	2,896320E-1
01.01.2002  01:01:23,764345	2,531988E-1	01.01.2002  01:01:23,764347	2,894386E-1
01.01.2002  01:01:23,764349	2,496200E-1	01.01.2002  01:01:23,764351	2,893096E-1
01.01.2002  01:01:23,764353	2,500069E-1	01.01.2002  01:01:23,764355	2,891161E-1
01.01.2002  01:01:23,764357	2,466860E-1	01.01.2002  01:01:23,764359	2,889549E-1
01.01.2002  01:01:23,764361	2,459122E-1	01.01.2002  01:01:23,764363	2,887292E-1
01.01.2002  01:01:23,764365	2,452351E-1	01.01.2002  01:01:23,764367	2,886003E-1
01.01.2002  01:01:23,764369	2,415273E-1	01.01.2002  01:01:23,764371	2,883423E-1
01.01.2002  01:01:23,764373	2,376583E-1	01.01.2002  01:01:23,764375	2,881811E-1
01.01.2002  01:01:23,764377	2,354659E-1	01.01.2002  01:01:23,764379	2,880199E-1
01.01.2002  01:01:23,764381	2,364331E-1	01.01.2002  01:01:23,764383	2,877620E-1
01.01.2002  01:01:23,764385	2,333379E-1	01.01.2002  01:01:23,764387	2,874718E-1
01.01.2002  01:01:23,764389	2,313389E-1	01.01.2002  01:01:23,764391	2,872461E-1
01.01.2002  01:01:23,764393	2,276956E-1	01.01.2002  01:01:23,764395	2,871171E-1
01.01.2002  01:01:23,764397	2,265994E-1	01.01.2002  01:01:23,764399	2,867625E-1
01.01.2002  01:01:23,764401	2,224080E-1	01.01.2002  01:01:23,764403	2,865690E-1
01.01.2002  01:01:23,764405	2,224080E-1	01.01.2002  01:01:23,764407	2,862466E-1
01.01.2002  01:01:23,764409	2,187647E-1	01.01.2002  01:01:23,764411	2,859564E-1
01.01.2002  01:01:23,764413	2,183133E-1	01.01.2002  01:01:23,764415	2,856663E-1
01.01.2002  01:01:23,764417	2,157339E-1	01.01.2002  01:01:23,764419	2,854083E-1
01.01.2002  01:01:23,764421	2,131869E-1	01.01.2002  01:01:23,764423	2,851182E-1
01.01.2002  01:01:23,764425	2,122841E-1	01.01.2002  01:01:23,764427	2,849247E-1
01.01.2002  01:01:23,764429	2,100594E-1	01.01.2002  01:01:23,764431	2,845056E-1
01.01.2002  01:01:23,764433	2,079637E-1	01.01.2002  01:01:23,764435	2,842476E-1
01.01.2002  01:01:23,764437	2,047073E-1	01.01.2002  01:01:23,764439	2,838607E-1
01.01.2002  01:01:23,764441	2,042881E-1	01.01.2002  01:01:23,764443	2,835061E-1
01.01.2002  01:01:23,764445	2,013542E-1	01.01.2002  01:01:23,764447	2,832804E-1
01.01.2002  01:01:23,764449	1,994841E-1	01.01.2002  01:01:23,764451	2,828935E-1
01.01.2002  01:01:23,764453	1,951315E-1	01.01.2002  01:01:23,764455	2,825066E-1
01.01.2002  01:01:23,764457	1,949381E-1	01.01.2002  01:01:23,764459	2,822486E-1
01.01.2002  01:01:23,764461	1,922298E-1	01.01.2002  01:01:23,764463	2,817973E-1
01.01.2002  01:01:23,764465	1,911658E-1	01.01.2002  01:01:23,764467	2,814426E-1
01.01.2002  01:01:23,764469	1,865552E-1	01.01.2002  01:01:23,764471	2,810879E-1
01.01.2002  01:01:23,764473	1,842661E-1	01.01.2002  01:01:23,764475	2,806688E-1
01.01.2002  01:01:23,764477	1,822671E-1	01.01.2002  01:01:23,764479	2,803464E-1
01.01.2002  01:01:23,764481	1,795588E-1	01.01.2002  01:01:23,764483	2,797983E-1
01.01.2002  01:01:23,764485	1,785593E-1	01.01.2002  01:01:23,764487	2,794758E-1
01.01.2002  01:01:23,764489	1,752384E-1	01.01.2002  01:01:23,764491	2,790245E-1
01.01.2002  01:01:23,764493	1,730782E-1	01.01.2002  01:01:23,764495	2,785731E-1
01.01.2002  01:01:23,764497	1,721432E-1	01.01.2002  01:01:23,764499	2,781539E-1
01.01.2002  01:01:23,764501	1,692737E-1	01.01.2002  01:01:23,764503	2,777025E-1
01.01.2002  01:01:23,764505	1,669845E-1	01.01.2002  01:01:23,764507	2,772512E-1
01.01.2002  01:01:23,764509	1,652435E-1	01.01.2002  01:01:23,764511	2,768320E-1
01.01.2002  01:01:23,764513	1,630511E-1	01.01.2002  01:01:23,764515	2,762839E-1
01.01.2002  01:01:23,764517	1,610521E-1	01.01.2002  01:01:23,764519	2,758970E-1
01.01.2002  01:01:23,764521	1,569574E-1	01.01.2002  01:01:23,764523	2,753811E-1
01.01.2002  01:01:23,764525	1,562481E-1	01.01.2002  01:01:23,764527	2,748653E-1
01.01.2002  01:01:23,764529	1,518632E-1	01.01.2002  01:01:23,764531	2,744139E-1
01.01.2002  01:01:23,764533	1,502511E-1	01.01.2002  01:01:23,764535	2,739303E-1
01.01.2002  01:01:23,764537	1,497030E-1	01.01.2002  01:01:23,764539	2,733499E-1
01.01.2002  01:01:23,764541	1,461242E-1	01.01.2002  01:01:23,764543	2,728018E-1
01.01.2002  01:01:23,764545	1,443187E-1	01.01.2002  01:01:23,764547	2,723504E-1
01.01.2002  01:01:23,764549	1,413202E-1	01.01.2002  01:01:23,764551	2,717701E-1
01.01.2002  01:01:23,764553	1,398049E-1	01.01.2002  01:01:23,764555	2,712542E-1
01.01.2002  01:01:23,764557	1,369998E-1	01.01.2002  01:01:23,764559	2,706738E-1
