waveform	[0]		[1]	
t0	01.01.2002  01:21:18,419163		01.01.2002  01:21:18,419164	
delta t	2,000000E-6		2,000000E-6	

time[0]	Y[0]	time[1]	Y[1]
01.01.2002  01:21:18,419163	-4,755198E-1	01.01.2002  01:21:18,419164	-8,930124E-3
01.01.2002  01:21:18,419165	-4,800332E-1	01.01.2002  01:21:18,419166	-9,913006E-3
01.01.2002  01:21:18,419167	-4,803556E-1	01.01.2002  01:21:18,419168	-1,091200E-2
01.01.2002  01:21:18,419169	-4,795497E-1	01.01.2002  01:21:18,419170	-1,183043E-2
01.01.2002  01:21:18,419171	-4,776153E-1	01.01.2002  01:21:18,419172	-1,282943E-2
01.01.2002  01:21:18,419173	-4,742302E-1	01.01.2002  01:21:18,419174	-1,376397E-2
01.01.2002  01:21:18,419175	-4,693944E-1	01.01.2002  01:21:18,419176	-1,469851E-2
01.01.2002  01:21:18,419177	-4,597227E-1	01.01.2002  01:21:18,419178	-1,558472E-2
01.01.2002  01:21:18,419179	-4,519854E-1	01.01.2002  01:21:18,419180	-1,653537E-2
01.01.2002  01:21:18,419181	-4,411853E-1	01.01.2002  01:21:18,419182	-1,738935E-2
01.01.2002  01:21:18,419183	-4,260330E-1	01.01.2002  01:21:18,419184	-1,817888E-2
01.01.2002  01:21:18,419185	-4,103971E-1	01.01.2002  01:21:18,419186	-1,903286E-2
01.01.2002  01:21:18,419187	-3,976628E-1	01.01.2002  01:21:18,419188	-1,979016E-2
01.01.2002  01:21:18,419189	-3,791254E-1	01.01.2002  01:21:18,419190	-2,054747E-2
01.01.2002  01:21:18,419191	-3,601044E-1	01.01.2002  01:21:18,419192	-2,119198E-2
01.01.2002  01:21:18,419193	-3,393103E-1	01.01.2002  01:21:18,419194	-2,186872E-2
01.01.2002  01:21:18,419195	-3,157759E-1	01.01.2002  01:21:18,419196	-2,248100E-2
01.01.2002  01:21:18,419197	-2,940146E-1	01.01.2002  01:21:18,419198	-2,301273E-2
01.01.2002  01:21:18,419199	-2,716085E-1	01.01.2002  01:21:18,419200	-2,352834E-2
01.01.2002  01:21:18,419201	-2,435606E-1	01.01.2002  01:21:18,419202	-2,394727E-2
01.01.2002  01:21:18,419203	-2,156739E-1	01.01.2002  01:21:18,419204	-2,431786E-2
01.01.2002  01:21:18,419205	-1,905275E-1	01.01.2002  01:21:18,419206	-2,460790E-2
01.01.2002  01:21:18,419207	-1,644140E-1	01.01.2002  01:21:18,419208	-2,493015E-2
01.01.2002  01:21:18,419209	-1,353989E-1	01.01.2002  01:21:18,419210	-2,515573E-2
01.01.2002  01:21:18,419211	-1,063839E-1	01.01.2002  01:21:18,419212	-2,534908E-2
01.01.2002  01:21:18,419213	-7,640162E-2	01.01.2002  01:21:18,419214	-2,544576E-2
01.01.2002  01:21:18,419215	-4,867611E-2	01.01.2002  01:21:18,419216	-2,546187E-2
01.01.2002  01:21:18,419217	-1,837148E-2	01.01.2002  01:21:18,419218	-2,544576E-2
01.01.2002  01:21:18,419219	1,177196E-2	01.01.2002  01:21:18,419220	-2,538131E-2
01.01.2002  01:21:18,419221	4,062584E-2	01.01.2002  01:21:18,419222	-2,522018E-2
01.01.2002  01:21:18,419223	6,786778E-2	01.01.2002  01:21:18,419224	-2,504294E-2
01.01.2002  01:21:18,419225	9,801122E-2	01.01.2002  01:21:18,419226	-2,472068E-2
01.01.2002  01:21:18,419227	1,281547E-1	01.01.2002  01:21:18,419228	-2,443065E-2
01.01.2002  01:21:18,419229	1,552354E-1	01.01.2002  01:21:18,419230	-2,404395E-2
01.01.2002  01:21:18,419231	1,824774E-1	01.01.2002  01:21:18,419232	-2,360890E-2
01.01.2002  01:21:18,419233	2,098805E-1	01.01.2002  01:21:18,419234	-2,312552E-2
01.01.2002  01:21:18,419235	2,340598E-1	01.01.2002  01:21:18,419236	-2,260991E-2
01.01.2002  01:21:18,419237	2,601734E-1	01.01.2002  01:21:18,419238	-2,199762E-2
01.01.2002  01:21:18,419239	2,835466E-1	01.01.2002  01:21:18,419240	-2,136922E-2
01.01.2002  01:21:18,419241	3,040184E-1	01.01.2002  01:21:18,419242	-2,067637E-2
01.01.2002  01:21:18,419243	3,259409E-1	01.01.2002  01:21:18,419244	-1,999963E-2
01.01.2002  01:21:18,419245	3,460903E-1	01.01.2002  01:21:18,419246	-1,924233E-2
01.01.2002  01:21:18,419247	3,655949E-1	01.01.2002  01:21:18,419248	-1,838835E-2
01.01.2002  01:21:18,419249	3,821980E-1	01.01.2002  01:21:18,419250	-1,758271E-2
01.01.2002  01:21:18,419251	3,979952E-1	01.01.2002  01:21:18,419252	-1,672873E-2
01.01.2002  01:21:18,419253	4,129863E-1	01.01.2002  01:21:18,419254	-1,579418E-2
01.01.2002  01:21:18,419255	4,224968E-1	01.01.2002  01:21:18,419256	-1,487575E-2
01.01.2002  01:21:18,419257	4,357148E-1	01.01.2002  01:21:18,419258	-1,398955E-2
01.01.2002  01:21:18,419259	4,421626E-1	01.01.2002  01:21:18,419260	-1,303889E-2
01.01.2002  01:21:18,419261	4,507060E-1	01.01.2002  01:21:18,419262	-1,207212E-2
01.01.2002  01:21:18,419263	4,579597E-1	01.01.2002  01:21:18,419264	-1,110535E-2
01.01.2002  01:21:18,419265	4,594105E-1	01.01.2002  01:21:18,419266	-1,015470E-2
01.01.2002  01:21:18,419267	4,602165E-1	01.01.2002  01:21:18,419268	-9,187929E-3
01.01.2002  01:21:18,419269	4,602165E-1	01.01.2002  01:21:18,419270	-8,205047E-3
