waveform	[0]		[1]	
t0	01.01.2002  01:03:57,683637		01.01.2002  01:03:57,683639	
delta t	4,000000E-6		4,000000E-6	

time[0]	Y[0]	time[1]	Y[1]
01.01.2002  01:03:57,683637	-2,445138E-1	01.01.2002  01:03:57,683639	-5,915768E-2
01.01.2002  01:03:57,683641	-2,299085E-1	01.01.2002  01:03:57,683643	-5,986699E-2
01.01.2002  01:03:57,683645	-2,151741E-1	01.01.2002  01:03:57,683647	-6,044734E-2
01.01.2002  01:03:57,683649	-2,010524E-1	01.01.2002  01:03:57,683651	-6,099544E-2
01.01.2002  01:03:57,683653	-1,845447E-1	01.01.2002  01:03:57,683655	-6,151131E-2
01.01.2002  01:03:57,683657	-1,677147E-1	01.01.2002  01:03:57,683659	-6,193044E-2
01.01.2002  01:03:57,683661	-1,536574E-1	01.01.2002  01:03:57,683663	-6,228510E-2
01.01.2002  01:03:57,683665	-1,369886E-1	01.01.2002  01:03:57,683667	-6,263976E-2
01.01.2002  01:03:57,683669	-1,226411E-1	01.01.2002  01:03:57,683671	-6,280096E-2
01.01.2002  01:03:57,683673	-1,057466E-1	01.01.2002  01:03:57,683675	-6,292993E-2
01.01.2002  01:03:57,683677	-8,778811E-2	01.01.2002  01:03:57,683679	-6,309114E-2
01.01.2002  01:03:57,683681	-7,318272E-2	01.01.2002  01:03:57,683683	-6,302665E-2
01.01.2002  01:03:57,683685	-5,548215E-2	01.01.2002  01:03:57,683687	-6,312338E-2
01.01.2002  01:03:57,683689	-3,916796E-2	01.01.2002  01:03:57,683691	-6,299441E-2
01.01.2002  01:03:57,683693	-2,465928E-2	01.01.2002  01:03:57,683695	-6,280096E-2
01.01.2002  01:03:57,683697	-7,506804E-3	01.01.2002  01:03:57,683699	-6,257527E-2
01.01.2002  01:03:57,683701	1,361139E-2	01.01.2002  01:03:57,683703	-6,225286E-2
01.01.2002  01:03:57,683705	2,505713E-2	01.01.2002  01:03:57,683707	-6,193044E-2
01.01.2002  01:03:57,683709	4,217738E-2	01.01.2002  01:03:57,683711	-6,141458E-2
01.01.2002  01:03:57,683713	5,968453E-2	01.01.2002  01:03:57,683715	-6,099544E-2
01.01.2002  01:03:57,683717	7,512824E-2	01.01.2002  01:03:57,683719	-6,044734E-2
01.01.2002  01:03:57,683721	9,221627E-2	01.01.2002  01:03:57,683723	-5,980251E-2
01.01.2002  01:03:57,683725	1,064026E-1	01.01.2002  01:03:57,683727	-5,912544E-2
01.01.2002  01:03:57,683729	1,238130E-1	01.01.2002  01:03:57,683731	-5,838388E-2
01.01.2002  01:03:57,683733	1,385797E-1	01.01.2002  01:03:57,683735	-5,757784E-2
01.01.2002  01:03:57,683737	1,569574E-1	01.01.2002  01:03:57,683739	-5,661060E-2
01.01.2002  01:03:57,683741	1,696928E-1	01.01.2002  01:03:57,683743	-5,570784E-2
01.01.2002  01:03:57,683745	1,848464E-1	01.01.2002  01:03:57,683747	-5,474059E-2
01.01.2002  01:03:57,683749	2,012574E-1	01.01.2002  01:03:57,683751	-5,374111E-2
01.01.2002  01:03:57,683753	2,160564E-1	01.01.2002  01:03:57,683755	-5,261266E-2
01.01.2002  01:03:57,683757	2,299525E-1	01.01.2002  01:03:57,683759	-5,141972E-2
01.01.2002  01:03:57,683761	2,446870E-1	01.01.2002  01:03:57,683763	-5,019454E-2
01.01.2002  01:03:57,683765	2,578416E-1	01.01.2002  01:03:57,683767	-4,896937E-2
01.01.2002  01:03:57,683769	2,701257E-1	01.01.2002  01:03:57,683771	-4,767971E-2
01.01.2002  01:03:57,683773	2,858920E-1	01.01.2002  01:03:57,683775	-4,629332E-2
01.01.2002  01:03:57,683777	2,994980E-1	01.01.2002  01:03:57,683779	-4,487470E-2
01.01.2002  01:03:57,683781	3,099121E-1	01.01.2002  01:03:57,683783	-4,348831E-2
01.01.2002  01:03:57,683785	3,238083E-1	01.01.2002  01:03:57,683787	-4,194072E-2
01.01.2002  01:03:57,683789	3,336098E-1	01.01.2002  01:03:57,683791	-4,042537E-2
01.01.2002  01:03:57,683793	3,465066E-1	01.01.2002  01:03:57,683795	-3,887778E-2
01.01.2002  01:03:57,683797	3,562436E-1	01.01.2002  01:03:57,683799	-3,726571E-2
01.01.2002  01:03:57,683801	3,666578E-1	01.01.2002  01:03:57,683803	-3,562139E-2
01.01.2002  01:03:57,683805	3,782326E-1	01.01.2002  01:03:57,683807	-3,397708E-2
01.01.2002  01:03:57,683809	3,882276E-1	01.01.2002  01:03:57,683811	-3,230052E-2
01.01.2002  01:03:57,683813	3,924835E-1	01.01.2002  01:03:57,683815	-3,049499E-2
01.01.2002  01:03:57,683817	4,019304E-1	01.01.2002  01:03:57,683819	-2,875395E-2
01.01.2002  01:03:57,683821	4,101844E-1	01.01.2002  01:03:57,683823	-2,698067E-2
01.01.2002  01:03:57,683825	4,175033E-1	01.01.2002  01:03:57,683827	-2,517515E-2
01.01.2002  01:03:57,683829	4,246933E-1	01.01.2002  01:03:57,683831	-2,330514E-2
01.01.2002  01:03:57,683833	4,308192E-1	01.01.2002  01:03:57,683835	-2,143513E-2
01.01.2002  01:03:57,683837	4,370419E-1	01.01.2002  01:03:57,683839	-1,959737E-2
01.01.2002  01:03:57,683841	4,422651E-1	01.01.2002  01:03:57,683843	-1,775960E-2
01.01.2002  01:03:57,683845	4,462309E-1	01.01.2002  01:03:57,683847	-1,585735E-2
01.01.2002  01:03:57,683849	4,510027E-1	01.01.2002  01:03:57,683851	-1,405183E-2
01.01.2002  01:03:57,683853	4,510672E-1	01.01.2002  01:03:57,683855	-1,211734E-2
01.01.2002  01:03:57,683857	4,581927E-1	01.01.2002  01:03:57,683859	-1,018285E-2
01.01.2002  01:03:57,683861	4,606109E-1	01.01.2002  01:03:57,683863	-8,312842E-3
01.01.2002  01:03:57,683865	4,600950E-1	01.01.2002  01:03:57,683867	-6,281627E-3
01.01.2002  01:03:57,683869	4,596436E-1	01.01.2002  01:03:57,683871	-4,443861E-3
01.01.2002  01:03:57,683873	4,641897E-1	01.01.2002  01:03:57,683875	-2,573854E-3
01.01.2002  01:03:57,683877	4,652537E-1	01.01.2002  01:03:57,683879	-7,038463E-4
01.01.2002  01:03:57,683881	4,614492E-1	01.01.2002  01:03:57,683883	1,166161E-3
01.01.2002  01:03:57,683885	4,607721E-1	01.01.2002  01:03:57,683887	3,036169E-3
01.01.2002  01:03:57,683889	4,584506E-1	01.01.2002  01:03:57,683891	4,841694E-3
01.01.2002  01:03:57,683893	4,571932E-1	01.01.2002  01:03:57,683895	6,647218E-3
01.01.2002  01:03:57,683897	4,554199E-1	01.01.2002  01:03:57,683899	8,517226E-3
01.01.2002  01:03:57,683901	4,520345E-1	01.01.2002  01:03:57,683903	1,029051E-2
01.01.2002  01:03:57,683905	4,475206E-1	01.01.2002  01:03:57,683907	1,203155E-2
01.01.2002  01:03:57,683909	4,422651E-1	01.01.2002  01:03:57,683911	1,377259E-2
01.01.2002  01:03:57,683913	4,364293E-1	01.01.2002  01:03:57,683915	1,557812E-2
01.01.2002  01:03:57,683917	4,311739E-1	01.01.2002  01:03:57,683919	1,715795E-2
01.01.2002  01:03:57,683921	4,253381E-1	01.01.2002  01:03:57,683923	1,883451E-2
01.01.2002  01:03:57,683925	4,180192E-1	01.01.2002  01:03:57,683927	2,047883E-2
01.01.2002  01:03:57,683929	4,110871E-1	01.01.2002  01:03:57,683931	2,202642E-2
01.01.2002  01:03:57,683933	4,030911E-1	01.01.2002  01:03:57,683935	2,363850E-2
01.01.2002  01:03:57,683937	3,939989E-1	01.01.2002  01:03:57,683939	2,502488E-2
01.01.2002  01:03:57,683941	3,841006E-1	01.01.2002  01:03:57,683943	2,650799E-2
01.01.2002  01:03:57,683945	3,764271E-1	01.01.2002  01:03:57,683947	2,792662E-2
01.01.2002  01:03:57,683949	3,662064E-1	01.01.2002  01:03:57,683951	2,928077E-2
01.01.2002  01:03:57,683953	3,571142E-1	01.01.2002  01:03:57,683955	3,060267E-2
01.01.2002  01:03:57,683957	3,443786E-1	01.01.2002  01:03:57,683959	3,182785E-2
01.01.2002  01:03:57,683961	3,340935E-1	01.01.2002  01:03:57,683963	3,311751E-2
01.01.2002  01:03:57,683965	3,219061E-1	01.01.2002  01:03:57,683967	3,424596E-2
01.01.2002  01:03:57,683969	3,097831E-1	01.01.2002  01:03:57,683971	3,534217E-2
01.01.2002  01:03:57,683973	2,962416E-1	01.01.2002  01:03:57,683975	3,640614E-2
01.01.2002  01:03:57,683977	2,863756E-1	01.01.2002  01:03:57,683979	3,740563E-2
01.01.2002  01:03:57,683981	2,720602E-1	01.01.2002  01:03:57,683983	3,834064E-2
01.01.2002  01:03:57,683985	2,568744E-1	01.01.2002  01:03:57,683987	3,924340E-2
01.01.2002  01:03:57,683989	2,451061E-1	01.01.2002  01:03:57,683991	3,998495E-2
01.01.2002  01:03:57,683993	2,314357E-1	01.01.2002  01:03:57,683995	4,075875E-2
01.01.2002  01:03:57,683997	2,161208E-1	01.01.2002  01:03:57,683999	4,153255E-2
01.01.2002  01:03:57,684001	1,996776E-1	01.01.2002  01:03:57,684003	4,211289E-2
01.01.2002  01:03:57,684005	1,867164E-1	01.01.2002  01:03:57,684007	4,269324E-2
01.01.2002  01:03:57,684009	1,683387E-1	01.01.2002  01:03:57,684011	4,327359E-2
01.01.2002  01:03:57,684013	1,560869E-1	01.01.2002  01:03:57,684015	4,369273E-2
01.01.2002  01:03:57,684017	1,387731E-1	01.01.2002  01:03:57,684019	4,398290E-2
01.01.2002  01:03:57,684021	1,210080E-1	01.01.2002  01:03:57,684023	4,433756E-2
01.01.2002  01:03:57,684025	1,070474E-1	01.01.2002  01:03:57,684027	4,459549E-2
01.01.2002  01:03:57,684029	9,131350E-2	01.01.2002  01:03:57,684031	4,475670E-2
01.01.2002  01:03:57,684033	7,522496E-2	01.01.2002  01:03:57,684035	4,491791E-2
01.01.2002  01:03:57,684037	5,704073E-2	01.01.2002  01:03:57,684039	4,488567E-2
01.01.2002  01:03:57,684041	4,182272E-2	01.01.2002  01:03:57,684043	4,491791E-2
01.01.2002  01:03:57,684045	2,525057E-2	01.01.2002  01:03:57,684047	4,482118E-2
01.01.2002  01:03:57,684049	1,009706E-2	01.01.2002  01:03:57,684051	4,462773E-2
01.01.2002  01:03:57,684053	-1,089216E-2	01.01.2002  01:03:57,684055	4,440204E-2
01.01.2002  01:03:57,684057	-2,401445E-2	01.01.2002  01:03:57,684059	4,414411E-2
01.01.2002  01:03:57,684061	-4,142486E-2	01.01.2002  01:03:57,684063	4,378945E-2
01.01.2002  01:03:57,684065	-5,944785E-2	01.01.2002  01:03:57,684067	4,333807E-2
01.01.2002  01:03:57,684069	-7,514945E-2	01.01.2002  01:03:57,684071	4,298342E-2
01.01.2002  01:03:57,684073	-9,059312E-2	01.01.2002  01:03:57,684075	4,233859E-2
01.01.2002  01:03:57,684077	-1,067461E-1	01.01.2002  01:03:57,684079	4,172600E-2
01.01.2002  01:03:57,684081	-1,239630E-1	01.01.2002  01:03:57,684083	4,108117E-2
01.01.2002  01:03:57,684085	-1,376657E-1	01.01.2002  01:03:57,684087	4,024289E-2
01.01.2002  01:03:57,684089	-1,552050E-1	01.01.2002  01:03:57,684091	3,953357E-2
01.01.2002  01:03:57,684093	-1,718094E-1	01.01.2002  01:03:57,684095	3,863081E-2
01.01.2002  01:03:57,684097	-1,869306E-1	01.01.2002  01:03:57,684099	3,766356E-2
01.01.2002  01:03:57,684101	-2,012781E-1	01.01.2002  01:03:57,684103	3,669632E-2
01.01.2002  01:03:57,684105	-2,184950E-1	01.01.2002  01:03:57,684107	3,572907E-2
01.01.2002  01:03:57,684109	-2,316173E-1	01.01.2002  01:03:57,684111	3,460062E-2
01.01.2002  01:03:57,684113	-2,459325E-1	01.01.2002  01:03:57,684115	3,343992E-2
01.01.2002  01:03:57,684117	-2,591515E-1	01.01.2002  01:03:57,684119	3,231147E-2
01.01.2002  01:03:57,684121	-2,745306E-1	01.01.2002  01:03:57,684123	3,098957E-2
01.01.2002  01:03:57,684125	-2,890393E-1	01.01.2002  01:03:57,684127	2,973215E-2
01.01.2002  01:03:57,684129	-3,034835E-1	01.01.2002  01:03:57,684131	2,828128E-2
01.01.2002  01:03:57,684133	-3,115116E-1	01.01.2002  01:03:57,684135	2,695938E-2
01.01.2002  01:03:57,684137	-3,268586E-1	01.01.2002  01:03:57,684139	2,550851E-2
01.01.2002  01:03:57,684141	-3,404000E-1	01.01.2002  01:03:57,684143	2,402540E-2
01.01.2002  01:03:57,684145	-3,495888E-1	01.01.2002  01:03:57,684147	2,260677E-2
01.01.2002  01:03:57,684149	-3,595837E-1	01.01.2002  01:03:57,684151	2,099469E-2
01.01.2002  01:03:57,684153	-3,735120E-1	01.01.2002  01:03:57,684155	1,941486E-2
01.01.2002  01:03:57,684157	-3,837003E-1	01.01.2002  01:03:57,684159	1,770606E-2
01.01.2002  01:03:57,684161	-3,914383E-1	01.01.2002  01:03:57,684163	1,606174E-2
01.01.2002  01:03:57,684165	-4,033999E-1	01.01.2002  01:03:57,684167	1,438518E-2
01.01.2002  01:03:57,684169	-4,073011E-1	01.01.2002  01:03:57,684171	1,261190E-2
01.01.2002  01:03:57,684173	-4,201010E-1	01.01.2002  01:03:57,684175	1,087086E-2
01.01.2002  01:03:57,684177	-4,280646E-1	01.01.2002  01:03:57,684179	9,129815E-3
01.01.2002  01:03:57,684181	-4,338359E-1	01.01.2002  01:03:57,684183	7,259807E-3
01.01.2002  01:03:57,684185	-4,429280E-1	01.01.2002  01:03:57,684187	5,518765E-3
